publishedAt,authorDisplayName,textDisplay
2023-12-10T12:59:06Z,@cantik-vr3js,"<a href=""https://youtu.be/9ON6OmcfYM8?si=A8Y7RcMbtBN0Mtya"">https://youtu.be/9ON6OmcfYM8?si=A8Y7RcMbtBN0Mtya</a>"
2023-12-10T12:58:57Z,@cantik-vr3js,"<a href=""https://youtu.be/9ON6OmcfYM8?si=A8Y7RcMbtBN0Mtya"">https://youtu.be/9ON6OmcfYM8?si=A8Y7RcMbtBN0Mtya</a>"
2023-12-10T12:58:48Z,@cantik-vr3js,"<a href=""https://youtu.be/9ON6OmcfYM8?si=A8Y7RcMbtBN0Mtya"">https://youtu.be/9ON6OmcfYM8?si=A8Y7RcMbtBN0Mtya</a>"
2023-12-10T12:58:37Z,@cantik-vr3js,"<a href=""https://youtu.be/9ON6OmcfYM8?si=A8Y7RcMbtBN0Mtya"">https://youtu.be/9ON6OmcfYM8?si=A8Y7RcMbtBN0Mtya</a>"
2023-12-10T12:46:37Z,@heruq2059,Elia penista agama masa suruh revisi Alquran kan goblok
2023-12-10T12:45:06Z,@adipribadi3994,"Keren om, asal bacot doang tanpa data, hanya membenci krn mereka beda iman saja"
2023-12-10T12:44:34Z,@azradimas9243,"Assalamualaikum om ded,sehat selalu,kalau menurut saya,sesuai sabda nabi Khairunnasi anfauhum linnas,,,krna bantu palestina bukan mslah ini itu TPI palestina ialah saudara saudara kami seiman"
2023-12-10T12:41:57Z,@Dewi28-st6xw,"Agamamu agama mu, agamaku agamaku, tapi ko usik agama lain juga sih ded... Mana yg bener bahasa qw..?????"
2023-12-10T12:41:19Z,@salsabilarizqia7431,"Saya lebih rela pajak saya di sumbangkan ke Palestina dari pada di embat para koruptor, di pake buat foya2 😢"
2023-12-10T12:33:40Z,@djatpadatbatuhitam5635,"Deddy dmna toleransimu! Perbedaan pendapat itu boleh didlm toleransi tp kewajiban semua pihak utk menghargai perbedaan2.<br>Kita harus menerima EKSISTENSI pendapat yg berbeda². Dan harus membela jika ada pihak yg mengintimidasi, mengancam pendapat2 yg berbeda.<br>Dan jgn bersikap munafik dan double standard."
2023-12-10T12:32:32Z,@cheguevara6355,"Menghapus penjahan di seluruh dunia , Om ded Lu pasti tau sejarah Papua , kok papua minta Merdeka gak di kasih? Munafik gak ?"
2023-12-10T12:16:31Z,@VG_Channel,"UUD 1945 tidak ada yang salah. Tapi menurut saya, membaca dan mengimplementasikan UUD tidak semudah membacanya. Perlu pemikiran kritis dan filosofis bagaimana cara mengimplementasikan terutama dalam konteks perang Israel dan Palestina"
2023-12-10T11:53:32Z,@goyelaa9232,Saya SETUJU dengan penjelasan dan cara pandang om Ded...( Untuk anak2 yang masih minim pengalaman tolong jangan banyak &quot;GAYA&quot;.. ) makasih UM Ded
2023-12-10T11:41:49Z,@kreasiborneo2239,Cari sensasi om dedi.bilang tu sama zuma tu masuk kamar org juga .<br><br>Awalnya si aku risoek ni sama om Dedi tapi kali ini🤣dk lh
2023-12-10T11:41:26Z,@WahidRamdhany,Setuju sama omded 😊👍
2023-12-10T11:41:08Z,@firmanmaulana4568,Kitab suci kok d kanon.?
2023-12-10T10:59:42Z,@Demas220,Kenapa gak di undang aja om ajak ngobrol 😊
2023-12-10T10:50:53Z,@its_is_Slime,Mereka oten menuduh warga papua yg menjajah kkb 😢<br>Padahal jelas warga Papua di teror sama kkb 😢 kok tega memberikan Papua pada kkb  yg sudah mem bu nuh warga Papua dan TNI Indonesia sungguh tega padahal di papua mayoritas Kristen kok tega memfitnah papua yg menjajah kkb😞
2023-12-10T10:32:30Z,@davidsonombuh2524,"Anda salah ngamarrrr, gak ngacaaaaa, wkwkwkkkkk"
2023-12-10T10:29:54Z,@halimhalimuddin6243,Keren bang Dedy... Sukses selalu... ❤
2023-12-10T10:16:38Z,@dedeah7513,Keren bang.👍🏻
2023-12-10T10:11:18Z,@dadangseptasukmana7189,Literelly... Mas Elia dan Mba Indah are JEWS AGENT 😎
2023-12-10T10:02:23Z,@antonwijaya5742,"Undang Andrey Tunggal, Didit Yuli,  Louis Prasetyo<br>Om Dedy<br>Saya tunggu <br><br>Jgn yg ahli COMOTLOGI dunk, gak paham<br>Exegese<br>Hermeunetik<br>Anthropology<br>Sosiologi<br>Psikologi<br>Fillologi<br><br><a href=""https://youtu.be/YUhj-2VOkSU?si=YX-aE5tDGLhT6TCu"">https://youtu.be/YUhj-2VOkSU?si=YX-aE5tDGLhT6TCu</a>"
2023-12-10T09:56:34Z,@user-wg6bs5fw5u,"Coba berani gk ngomong kaya gitu, untuk riziq atau dondi tan atau kainama, ust somad orang&quot; yang udah banyak menghina kekristenan,, saat kekristenan di hina, gk ngomong toleransi lo ???"
2023-12-10T09:39:18Z,@sultanarsakor,"Kemerdekaan, perdamaian abadi dan keadilan sosial.<br>Problemnya adalah bentuk dukungan Indonesia sebagai Lembaga Negara kepada Palestina ini bentuknya seperti apa.<br>Dukungan kemerdekaan dan keadilan sosial sangat sepakat bagi Palestina.<br><br>Pemerintah tidak mengakui Israel sebagai negara apakah: 1)atas dasar Israel dianggap tidak pernah ada atau 2)hanya akan mengakui Israel menunggu jika Palestina sudah berdiri sebagai negara sah side by side. ?<br><br>Tapi jika bentuk dukungan Pemerintah sama persis seperti sebagian besar masyarakat yang beragama islam yg bernafsu untuk menyapu rata Israel atas dasar mereka tidak punya hak sama sekali, itu yang jadi ketidaksepakatan masyarakat beragama Kristen yang juga Warga Negara yg sah yang juga menyetor tanah air sukunya untuk merger saat Sumpah Pemuda dan masa kemerdekaan dulu.<br><br>Menyeret orang Kristen menyetujui orang Israel diusir dari tanah leluhurnya, itu yg tidak bisa disepakati. Pro 2 negara lah."
2023-12-10T09:33:55Z,@Fadil71,SAYA WNI ASLI KALIMANTAN DUKUNG PALESTINA
2023-12-10T09:28:48Z,@erlandgultom6832,"<a href=""https://www.youtube.com/live/toaNzdApkKI?si=VHcNZwVIn0vIF890"">https://www.youtube.com/live/toaNzdApkKI?si=VHcNZwVIn0vIF890</a>"
2023-12-10T09:27:59Z,@vendytamba8444,"Sekarang kok mudah sensitif, dimana kamar orang lain di ganggu oleh Elia dalam pernyataannya,  kamu harus memgerti menyatakan yang benar memang sulit itu nyata, biarkan aja keadaan pandangan masyarakat tentang apa yang terjadi masyarakat sperti itu dalam masyarakat, itu akan menjadikan masyararakat menjadi dewasa, jangan membuat pernyataan seolah opini mu yang benar, paham anda, i"
2023-12-10T09:18:35Z,@JongenMaeongen,G jelassss kamu
2023-12-10T09:16:32Z,@itawatisetyaningsih9553,salut untuk bang dedy....sangat jelas dalam memberikan pencerahan.
2023-12-10T09:11:15Z,@zulkiflimainil5985,"Polisikan, polisikan polisikan"
2023-12-10T09:04:34Z,@edwin0458,"Gw ternak ayam, haruskah gw jadi ayam biar bisa ngarahin kaum ayam agar nurut ama gw, sbgai tuan dari kaum ayam maka gak maulh gw jadi ayam jg mnding gw potong biar tau rasa jadi ayam yg pembangkang"
2023-12-10T09:02:33Z,@Dekcleo,"Maaf Elia, sy kurang suka apapun itu elia masih sgt muda"
2023-12-10T09:01:36Z,@Dekcleo,Bang Dedi sehat cerdas sy sgt suka beliau
2023-12-10T08:53:06Z,@adralia23,"Kenapa Elia ini gak dituntut pasal penistaan agama? Padahal dia jelas2 mengatakan mengenai Quran sbg &quot;tulisan2 palsu&quot;, dan bahkan minta Quran &quot;direformasi&quot;.. Ini muslim gak ada yg merasa ini penistaan agama?<br>Memang ya pasal penistaan agama itu cuma kalau menyangkut kepentingan politik kubunya Anies doang.. liat aja komika di acara Desak Anies yg dijerat pasal ini juga..<br>Kubu mental tempe, bisanya make agama buat tameng doang."
2023-12-10T08:52:48Z,@sabarpurba9125,Jangan tebang pilih bro. Yg fer fer aj.
2023-12-10T08:51:09Z,@wewe8177,"Alhamdulillah saya muslim tp saya iklas pembayaran pajak saya untuk membantu saudara sebangsa ditanah papua yg non muslim ataupun untk membantu saudara seiman saya di palestine dan harusnya si mas/mbak elia ini bisa dilaporkan ke ranah hukum krna menyuruh,menghasut,memerintah kementrian agama untk merevisi merubah kitab kami umat muslim Al&#39;quran yg sebenarnya itu bukan tanggung jawab wewenang,urusan hak dia yg sebenarnya dia adalah non muslim/kristen"
2023-12-10T08:51:05Z,@saumipemalang8394,"Klo liat podcast logout kesimpulanku di agama manapun pasti mengajarkan untuk perdamaian<br><a href=""http://www.youtube.com/results?search_query=%23salam"">#salam</a> toleransi"
2023-12-10T08:50:14Z,@Naylazahra1,Elia kena mental nggak tuh😁😁
2023-12-10T08:39:00Z,@joelsimanjuntak9727,"SUDAHLAH, SEMUANYA ITU SESUAI KEPENTINGAN. BAHAS MEMBAHAS, INI ITU INI ITU. BERDOA, BERHARAP PENGHUNI BANGSA INI BENAR - BENAR PUNYA HATI. LUKAS <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=6m31s"">6:31</a>"
2023-12-10T08:33:15Z,@thahirah88,"Tidak sama membandingkan antara 2 kitab dengan membandingkan 2 kamar, atau membandingkan anak sendiri dgn anak orang lain...<br><br>Karna membandingkan agama tujuannya adalah mencari kebenaran, krna agama sesuatu yg dianggap sgt penting bg setiap orang. Krn Agama menjadi landasan seseorang dlm memandang dan menjalani kehidupan ini dan kehidupan setelahnya..<br><br>Menjadi hak setiap orang jika ingin membawa 2 kitab utk dibandingkan keduanya untuk mencari jalan kebenaran. di negara mana pun diskusi agama ini sudah sering diadakan, dan bukan tujuannya untuk perpecahan, atau mengakibatkan perpecahan suatu bangsa tidak juga saya pikir,, karna setelah diskusi berakhir dikembali lagi ke masing2 orang menyimpulkan dan memilih yg mana tanpa ada paksaan.."
2023-12-10T08:25:52Z,@wailanwalalangi5945,"Kl tdk ngerti jgn bicara masalah palestina krn palestina tdk dijajah oleh Israel , kl dijajah buktinya apa"
2023-12-10T08:24:39Z,@paidana3867,"Tinggal di dengar, direnungkan, dan diambil positifnya utk masing² pendengar, go usah di perdebatkan."
2023-12-10T08:24:12Z,@nurmanyani4934,Bang dedi ucapanya daging semua.  ... Sukses terus channel bang dedy
2023-12-10T08:20:17Z,@dermayu657,Yang minoritas gak tau diri
2023-12-10T08:17:33Z,@regalmolan,Omong kosong nyatanya perang rusia Ukraina malah bela rusia <br>Sederhana sja om kalau udah nyari makan di kamar sebalah jangan lagi bahas kamar orang lain seperti kata mu<br>Yg jadi pertanyaan ko anda bisa tersinggung 😂?
2023-12-10T08:03:00Z,@risalsupriadipane8671,"Urus aja dulu negaramu, masih banyak orang miskin di negaramu."
2023-12-10T07:58:36Z,@daanylid,Om datengin Pak dharma pangrekun dong
2023-12-10T07:55:39Z,@yusneny9452,"Sebenarnya bukan masalah agama, tapi justru orang yg membela Israel malah ngomong soal agama.. Jika dibalas mslh agama dan sejarah yg Pro Israel bingung dan ngotot."
2023-12-10T07:53:42Z,@edenfajar6244,"Blgin Elia om yg belum ketauan cewek apa cowok. Jgn sampe orang satu negara ini mikir ada aktor di balik nya dia, untuk pecah belah bangsa Indonesia. Kan di bule juga lagi marak tuh konspirasi kyk gt"
2023-12-10T07:53:21Z,@manik_gaming4605,"<a href=""https://youtu.be/dRntM5SUrjs?si=jskpKHlE2hTl-xwT"">https://youtu.be/dRntM5SUrjs?si=jskpKHlE2hTl-xwT</a>"
2023-12-10T07:53:03Z,@manik_gaming4605,"<a href=""https://youtu.be/dRntM5SUrjs?si=jskpKHlE2hTl-xwT"">https://youtu.be/dRntM5SUrjs?si=jskpKHlE2hTl-xwT</a>"
2023-12-10T07:38:03Z,@iksansaputra5895,Mau cari yg biasa ny komen kalo elia ngomong suka bener 😊
2023-12-10T07:24:37Z,@bumi3722,ko lucu botak. yg masuk ke kamar orang lain itu spa botak. ngaca boleh botak
2023-12-10T07:17:57Z,@collinsyoku1310,"Setuju bro, penjajahan hamas atas rakyat palestina juga harus dihapuskan karena saya juga mengasihi saudara2 saya rakyat Palestina...🙏"
2023-12-10T07:08:00Z,@arirahmawanto5921,Alhamdulillah saya terlahir sebagai muslim dan amat sangat bangga menjadi seorang muslim saya juga bangga menjadi warga negara indonesia dan saya Ikhlas membantu Palestina.....
2023-12-10T21:24:37Z,@jett7935,iyah nanti 72 bidadari gangbang yah
2023-12-15T14:48:50Z,@zakariaimamlewi3901,"bkh:👿Dalil Alquran: Hr. Muslim no. 127; HR. Muslim no. 220: Isa dari bangsa Yahudi bani Israel akan datang, untuk menghapus jisyiah dari orang-orang kafir (qs At-taubah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=9m29s"">9:29</a>; qs An-Anfal <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=8m41s"">8:41</a>; qs muhammad 47:7), yg mengajarkan taqya sesuai (qs Ali-imran <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=3m28s"">3:28</a>; qs Al-Maidah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=5m14s"">5:14</a>:5:51), dan yg mengatakan pengikut isa kafir tdk sesuai qs Ali-imran <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=3m55s"">3:55</a>👿🐪:🙏qs at-tin 95:8: Bukankah Allah Hakim yang seadil-adilnya?<br>xxx<br>qs At-taubah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=9m31s"">9:31</a>: Allah dan Isa adalah Tuhan yang Maha Esa; qs An-Nisa 4:171: Isa adalah kalimatullah dan rohulullah; qs Al-baqarah 2:87: isa bersama Rohulkudus; qs Ali-imran <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=3m45s"">3:45</a>: isa terkemuka di dunia dan akhirat; qs An-Nisa 4:159: isa saksi akhir zaman; hr. muslim no. 127; 220: isa hakim akhir zaman. <br>xxx<br>qs asy-sura <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=42m11s"">42:11</a>: Tuhan tidak serupa dengan mahluknya?: qs mariam <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=19m17s"">19:17</a>-21; Ruh kami serupa dgn mahluknya; Hr.Bukhari no. 7131: Tuhan kalian tidak buta sebelah matanya, sedangkan Dajjal buta sebelah matanya👁: Isa dari bangsa Yahudi, bani Israel akan datang untuk membunuh dajjal bapak dari taqya dan  para pengikutnya. senjatanya Isa adalah firman-Nya qs An-Nisa 4:171; Allah yang zahir qs Al-hadid 57:3! <br>xxx<br>Mengapa Islam menolak Tanah Palestina adalah milik bani Israel yang sudah jelas tertulis dalam kitab taurat Musa dan Alquran?: qs Al-baqarah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=2m47s"">2:47</a>:Hai Bani Israil, ingatlah akan nikmat-Ku yang telah Aku anugerahkan kepadamu dan (ingatlah pula) bahwasanya Aku telah melebihkan kamu atas segala umat.; qs Al -Maidah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=5m20s"">5:20</a>-21: Dan (ingatlah) ketika Musa berkata kepada kaumnya: &quot;Hai kaumku, ingatlah nikmat Allah atasmu ketika Dia mengangkat nabi nabi diantaramu, dan dijadikan-Nya kamu orang-orang merdeka, dan diberikan-Nya kepadamu apa yang belum pernah diberikan-Nya kepada seorangpun diantara umat-umat yang lain&quot;.Hai kaumku, masuklah ke tanah suci (Palestina) yang telah ditentukan Allah bagimu, dan janganlah kamu lari kebelakang (karena takut kepada musuh), maka kamu menjadi orang-orang yang merugi.; qs Yunus 10:93: : Dan sesungguhnya Kami telah menempatkan Bani Israil di ternpat kediaman yang bagus dan Kami beri mereka rezeki dari yang baik-baik.; qs Al-Maidah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=5m10s"">5:10</a>: Adapun orang-orang yang kafir dan mendustakan ayat-ayat Kami, mereka itu adalah penghuni neraka.<br>xxx<br>Apakah Muhammad adalah nabi dari keturunan Yakub atau Israel yang sudah ditetapkan sebagai nabi sesuai qs Al-ankabut <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=29m27s"">29:27</a>: Dan Kami anugrahkan kepada Ibrahim, Ishak dan Ya&#39;qub, dan Kami jadikan kenabian dan Al Kitab pada keturunannya, dan Kami berikan kepadanya balasannya di dunia; dan sesungguhnya dia di akhirat, benar-benar termasuk orang-orang yang saleh.; qs Al-jatsiah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=45m16s"">45:16</a>: Dan sesungguhnya telah Kami berikan kepada Bani Israil Al Kitab (Taurat), kekuasaan dan kenabian dan Kami berikan kepada mereka rezeki-rezeki yang baik dan Kami lebihkan mereka atas bangsa-bangsa. <br>xxx<br>qs Al-maidah 5:110: Allah YHWH, mengajar isa membaca dan menulis, sebaliknya Dzat Allah SWT membiarkan Muhammad buta huruf; qs Al-baqarah 2:78: Kaum buta huruf tidak pernah membaca kitab Taurat Musa: Israel adalah nama baru pemberian Allah YHWH kepada Yakub, dari keturunan Abraham dan sarah  ( Abraham, Ishak dan Yakub), bukan dari keturunan Abraham dan Hagar budaknya Sarah ( Abraham, Ismael.dan ....).; Mohon renungkan awal mula perjanjian Allah YHWH adalah kepada Abraham dan Shara dan keturunannya, bukan kepada Abraham dan Hagar, budaknya shara. <br>xxx<br>Allah yang disembah bangsa Israel adalah ROH ALLAH YHWH, bukan Dzat Allah SWT, Tuhan negeri mekah ( qs An-naml 27:91; qs quraisy 106:3).; mempersekutukan ROH ALLAH YHWH dengan Dzat Allah SWT adalah syirik, sebab sebagian besar para nabi dalam Alquran adalah dari bangsa Israel! <br>xxx<br>Apakah Muhammad dan jibril mengerti tentang ruh kami ( Roh Allah YHWH) yg bersemayam dalam pribadi Isa yang suci (qs Al-anbiya 21:91; qs at-tahrim 66:12; mariam <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=19m17s"">19:17</a>-21; qs Al-baqarah 2:87; qs An-Nisa 4:171; Hr. Bukhari no. 1493)???: 👿qs Al-isra 17:85: Dan mereka bertanya kepadamu tentang roh. Katakanlah: &quot;Roh itu termasuk urusan Tuhan-ku, dan tidaklah kamu diberi pengetahuan melainkan sedikit&quot;.🐪<br>xxx<br>Mengapa Umat Islam sujud ke Hajar Aswad👁 dan tidak sujud kepada isa yang suci qs at-tahrim 66:22; qs mariam <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=19m19s"">19:19</a>: yg tidak tersentuh jin, setan dan iblis Hr. bukhari no. 1493; tidak dilahirkan dari air mani yang hina sesuai qs as-sajdah 32:8? : 👿🐪👿qs Al-baqarah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=2m34s"">2:34</a>:Dan (ingatlah) ketika Kami berfirman kepada para malaikat: &quot;Sujudlah kamu kepada Adam,&quot; maka sujudlah mereka kecuali Iblis; ia enggan dan takabur dan adalah ia termasuk golongan orang-orang yang kafir.👁 baca qs Al-Maidah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=5m14s"">5:14</a>👁👿🐪<br>xxx<br>Mengapa ada dua penyesat di dalam islam yaitu Dzat Allah SWT sesuai ( qs ibrahim 14:4; qs mariam 19:83; qs an-nisa 4:88) dan iblis ( qs Al-hijr <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=15m39s"">15:39</a>; qs sad 38:83) dan mengapa Dzat Allah SWT mengajarkan taqya sesuai qs Ali-imran <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=3m28s"">3:28</a> dan menjadi penipu terbaik sesuai qs Ali-imran <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=3m54s"">3:54</a>; dan mengapa muslim wajib mendatangi neraka sesuai qs mariam 19:71? <br>xxx<br>Hr.Muslim no. 5035: Muhammad berteman dengan setan; qs An-nisa 4:80: mentaati muhammad setara dengan mentaati Dzat Allah SWT; qs Al-ahzab <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=33m56s"">33:56</a>: Alloh dan para malaikat bersyalawat utk nabi, tetapi mengapa muhammad dibiarkan sakit selama tiga tahun dan mati sebaliknya isa dari bangsa Yahudi, bani Israel diangkat ke sorga selsuai qs An-nisa 4:158?<br>xxx<br>Boikot produk Israel: Apakah Bani Arab pernah diberi makanan dari langit dari Tuhan negeri Mekah, Dzat Allah SWT, qs 27:91: qs 106:3) seperti ROH Allah YHWH, Allah Abraham, Ishak dan Yakub kepada bani Israel sesuai qs Al-baqarah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=2m57s"">2:57</a> dan qs Al-Maidah 5:111-115? <br>xxx<br>qs Al-baqarah 2:146:Orang-orang (Yahudi dan Nasrani) yang telah Kami beri Al Kitab (Taurat dan Injil) mengenal Muhammad seperti mereka mengenal anak-anaknya sendiri..; qs Al-anbiya 21:7: Kami tiada mengutus rasul rasul sebelum kamu (Muhammad), melainkan beberapa orang-laki-laki yang Kami beri wahyu kepada mereka, maka tanyakanlah olehmu kepada orang-orang yang berilmu,.; qs Yunus 10:94: Maka jika kamu (Muhammad) berada dalam keragu-raguan tentang apa yang Kami turunkan kepadamu, maka tanyakanlah kepada orang-orang yang membaca kitab sebelum kamu. ; qs Al-ankabud <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=29m46s"">29:46</a>:jangan berdebat dengan ahli lkitab; qs Al-fath 48:2: Supaya Allah memberi ampunan kepadamu terhadap dosamu yang telah lalu dan yang akan datang serta menyempurnakan nikmat-Nya atasmu dan memimpin kamu kepada jalan yang lurus,<br>xxx<br>Mengapa Islam menolak Isa adalah Jalan yang lurus?: qs thaha <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=20m15s"">20:15</a>: Segungguhnya hari kiamat itu akan datang Aku merahasiakan (waktunya) agar supaya tiap-tiap diri itu dibalas dengan apa yang ia usahakan.; qs az-zukruf 43:61:Dan sesungguhnya Isa itu benar-benar memberikan pengetahuan tentang hari kiamat. Inilah jalan yang lurus.! 💥injil<a href=""http://www.youtube.com/results?search_query=%23maka"">#Maka</a> Yesus berkata pula kepada orang banyak, kata-Nya: “Akulah terang dunia; barangsiapa mengikut Aku, ia tidak akan berjalan dalam kegelapan, melainkan ia akan mempunyai terang hidup.” (TB Yoh <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=8m12s"">8:12</a>); Aku dan Bapa adalah satu.” (TB Yoh <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=10m30s"">10:30</a>); “Akulah kebangkitan dan hidup; barangsiapa percaya kepada-Ku, ia akan hidup walaupun ia sudah mati, dan setiap orang yang hidup dan yang percaya kepada-Ku, tidak akan mati selama-lamanya. Percayakah engkau akan hal ini?” (TB Yoh <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=11m25s"">11:25</a>-26); : “Akulah jalan dan kebenaran dan hidup. Tidak ada seorang pun yang datang kepada Bapa, kalau tidak melalui Aku. Sekiranya kamu mengenal Aku, pasti kamu juga mengenal Bapa-Ku. Sekarang ini kamu mengenal Dia dan kamu telah melihat Dia.” (TB Yoh 14:6-7).;“Aku adalah Alfa dan Omega, firman Tuhan Allah, yang ada dan yang sudah ada dan yang akan datang, Yang Mahakuasa.” (TB Why 1:8)<br>xxx<br>Islam baru hadir pada abad ke 6, Masehi: Apakah Muhammad dan Bapak dan ibunya adalah orang yang beriman kepada Taurat dan injil ( qs Al-baqarah 2:78; qs Al-maidah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=5m44s"">5:44</a>; 46-47) atau orang kafir? : Hr.Muslim no. 2277: salam dari hajar aswad; Hr. trimdidzi no. 877, Hr. ahmad 1:307) : Hajar Aswad penghisab dosa; Hr. Tridzi no. 961, Ibnu Majah no. 2944, Ahmad 1:247: mempunyai mata dan lidah dan menjadi saksi akhir zaman; Hr. Ibnu Majah no. 2957: Hajar aswad tangan kanan Allah; Hr.Muslim no.5035: setan masuk islam; qs mariam 19:83: Tidakkah kamu lihat, bahwasanya Kami telah mengirim syaitan-syaitan itu kepada orang-orang kafir untuk menghasung mereka berbuat maksiat dengan sungguh-sungguh?,; qs An-Nisa 4:88:Barangsiapa yang disesatkan Allah, sekali-kali kamu tidak mendapatkan jalan (untuk memberi petunjuk) kepadanya.. 🐪<br>xxx<br>Fatwa: Mengapa bukan pengikut Isa yang mengeluarkan Fatwa haram dan halal? : qs Al-maidah <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=5m47s"">5:47</a>: Dan hendaklah orang-orang pengikut Injil, memutuskan perkara menurut apa yang diturunkan Allah didalamnya. Barangsiapa tidak memutuskan perkara menurut apa yang diturunkan Allah, maka mereka itu adalah orang-orang yang fasik.; qs Ali-imran <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=3m50s"">3:50</a>: Dan (aku datang kepadamu) membenarkan Taurat yang datang sebelumku, dan untuk menghalalkan bagimu sebagian yang telah diharamkan untukmu, dan aku datang kepadamu dengan membawa suatu tanda (mukjizat) daripada Tuhanmu. Karena itu bertakwalah kepada Allah dan taatlah kepadaku. <a href=""http://www.youtube.com/results?search_query=%23injil"">#injil</a>#💥🙏💥Yesus mengajarkan hukum kasih: Kamu telah mendengar firman: Kasihilah sesamamu manusia dan bencilah musuhmu. Tetapi Aku berkata kepadamu: Kasihilah musuhmu dan berdoalah bagi mereka yang menganiaya kamu. (TB Mat <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=5m43s"">5:43</a>-44); Haram yaitu kata-kata kotor, kutuk dan hujat yg keluar dari mulut, bukan tentang makanan yg dibuang ke jamban ( Tb mat <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=15m11s"">15:11</a>; <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=15m17s"">15:17</a>-20); Yesus mendekati mereka dan berkata: “Kepada-Ku telah diberikan segala kuasa di sorga dan di bumi. Karena itu pergilah, jadikanlah semua bangsa murid-Ku dan baptislah mereka dalam nama Bapa dan Anak dan Roh Kudus, dan ajarlah mereka melakukan segala sesuatu yang telah Kuperintahkan kepadamu. Dan ketahuilah, Aku menyertai kamu senantiasa sampai kepada akhir zaman.” (TB Mat <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=28m18s"">28:18</a>-20); Dan setiap orang yang tidak ditemukan namanya tertulis di dalam kitab kehidupan itu, ia dilemparkan ke dalam lautan api itu. (TB Why <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=20m15s"">20:15</a>).<br>xxx"
2023-12-10T07:00:22Z,@pejuangsamarinda2841,Betul om Deddy
2023-12-10T06:54:41Z,@apriliaandarek5819,Ternyata OM DEDY lebih bidoh dan goblok dri orang2 yg bodoh dan goblooook 😞😡😡😡
2023-12-10T06:31:20Z,@zukarnadeongis7789,Demi tuhan aku rela di hukum.demi membunuh manusia eli asuuu
2023-12-10T06:26:08Z,@ardiannurwijayanta,"Banyak mah yang kayak gitu. Bahkan ada yang menarasikan kalau empati terhadap palestina dinilai tidak nasionalis karna masih banyak anggota TNI kita yang gugur di medan laga Papua dan lebih perlu didukung perjuangannya dibanding dukungan ke palestina.<br><br>Orang orang yang bernarasi kayak gitu sih menurut gw, kalau misal mereka muslim, ibarat kata orang yang suka ngebandingin lebih dosa mana antara minum alkohol, free sex, ninggalin solat, atau makan babi<br><br>Belum tentu juga mereka yang cuma koar koar itu ngelakuin salah satunya, entah dukungan ke palestina atau dukung perjuangan di Papua. 😂"
2023-12-10T06:20:34Z,@catalina695,Bagaimana menurut om deddy para ustad yg membandingkan Alquran dengan Alkitab bahkan pada menyeret Alkitab ke Alquran...apakah om deddy juga akan mengkritik para ustad itu...? Be fair om deddy...dan netral jangan membela agama om deddy yg sekarang...supaya negara ini damai...🙏
